approx_payout_date,country,currency,num_order,num_payouts,payout_type,previous_payouts,sale_duration,sale_duration2,show_map,user_age,venue_address,venue_name,fraud,event_id,cost,availability,quantity_total,quantity_sold
1311631200,GB,GBP,1,3,ACH,83,77.0,77,1,483,10a Stratherarn Place,,False,1643351.0,5.93,7.0,36.0,6
1314216000,,USD,7,52,CHECK,182,107.0,107,1,912,"1644 31st Street, NW",,False,1643617.0,23.0,3.0,300.0,18
1306278000,US,USD,2,5,ACH,16,8.0,8,0,341,,SMPTE PDA Now - Web Event,False,1676187.0,45.56,2.0,450.0,89
1309143600,US,USD,7,6,ACH,21,29.0,33,1,427,2300 Market St.,Best Western Plus Cotton Tree Inn,False,1708695.0,23.54,2.0,70.0,17
1308504600,US,USD,13,17,CHECK,21,26.0,26,1,690,3940 N. Gateway Drive,Cambria Suites,False,1709165.0,45.27,2.0,100.0,14
1312686000,US,USD,2,115,ACH,504,56.0,56,1,441,540 President Street Suite 2E,,False,1774161.0,50.0,1.0,26.0,26
1311310800,US,USD,2,2,ACH,5,39.0,39,0,395,,Clandestine Backyard ,False,1775727.0,65.0,1.0,35.0,4
1313541000,US,USD,1,747,ACH,1282,58.0,58,1,778,455 South 2nd Street,Ramada Inn - San Jose,False,1806801.0,573.0,2.0,48.0,1
1311544800,,USD,13,0,CHECK,6,29.0,35,1,1453,"250 14th Street, NW",GTRI Conference Center,False,1806855.0,10.35,4.0,945.0,298
1308880800,US,USD,12,88,CHECK,149,4.0,4,1,301,20145 Leitersburg Pike,,False,1807013.0,24.95,1.0,36.0,24
1310945400,US,USD,1,66,CHECK,207,28.0,28,0,559,Upstairs Training Room,First American Title,False,1807519.0,9.4,1.0,40.0,4
1325808000,US,USD,3,4,CHECK,20,0.0,0,0,765,,,False,1839693.0,117.13,1.0,100.0,3
1345179600,US,USD,21,1,CHECK,2,33.0,38,1,427,317 Shadowood Drive,Spirit of Lake Murray @ Shealy's Landing,False,1840301.0,170.0,4.0,96.0,39
1318568400,US,USD,23,5,ACH,11,68.0,107,1,446,17500 Burbank Blvd,,False,1840311.0,2585.9700000000007,23.0,9500.0,31
1315971000,CA,CAD,9,0,ACH,4,70.0,70,0,248,4453 Main Street,District Main,False,1868681.0,35.0,1.0,40.0,11
1312585200,US,USD,5,0,CHECK,1,30.0,30,0,81,4 Saturday Study Sessions,4 Friday Webinars,False,1872787.0,2327.0,4.0,2000000.0,5
1317862800,US,USD,2,0,ACH,1,89.0,91,1,0,1921.5 Greenville Ave,,False,1872873.0,900.0,2.0,13.0,3
1327431600,AU,AUD,2,3,ACH,3,166.0,167,1,688,Level 1 Burleigh Heads SLSC (opp Caltex),,False,1872925.0,903.0,7.0,220.0,10
1318910400,US,USD,37,0,CHECK,1,85.0,99,1,334,157 High Street,Eastland Park Hotel,False,1879599.0,715.0,8.0,620.0,72
1313125200,,USD,1,4,CHECK,45,26.0,26,1,62,8254 E 1425 North Rd.,,False,1905275.0,12.0,1.0,80.0,2
1321396200,AU,AUD,3,6,ACH,26,122.0,122,1,434,Room 6A Locomotive Workshop,,False,1905437.0,29.0,2.0,50.0,34
1318564800,US,USD,19,0,ACH,5,47.0,47,1,34,1865 Monterey Street,Pappy McGregor's Pub & Grill,False,1937865.0,10.0,1.0,150.0,26
1321578000,GB,GBP,58,4,ACH,27,107.0,107,1,232,61-65 Great Queen Street ,Grand Connaught Rooms ,False,1971075.0,213.02,2.0,600.0,43
1314649800,,USD,10,18,CHECK,81,27.0,27,1,1018,620 E. Ohio Street,The Nature Conservancy - Efroymson Conservation Center,False,1971187.0,25.0,3.0,110.0,10
1320969600,US,USD,48,1,ACH,2,40.0,93,1,441,,Akron Children's Hospital - William H Considine Professional Building,False,2003657.0,59.52,19.0,1144.0,207
1319781600,US,USD,38,4,CHECK,7,79.0,79,1,686,135 Midland Ave.,Bronxville Women's Club,False,2003661.0,50.0,3.0,400.0,109
1314824400,US,USD,21,2,ACH,53,17.0,17,1,38,615 Broadway,,False,2016051.0,15.0,1.0,1000.0,35
1314835200,GB,GBP,1,0,ACH,0,15.0,15,0,0,The Hyde,3rd Floor Hyde House,True,2023115.0,1090.0,2.0,50.0,0
1330486200,CA,CAD,3,11,ACH,49,21.0,35,1,378,1304 Ellis St.,Laurel Packinghouse,False,2036293.0,17.81,4.0,180.0,100
1315976400,GB,GBP,10,0,ACH,38,27.0,27,1,0,24 Endell St,The Hospital Club ,False,2036405.0,39.0,1.0,50.0,16
1322628300,US,USD,11,12,CHECK,31,48.0,48,1,912,8519 Gilead Road,"Lake Forest Church, Huntersville",False,2036705.0,125.0,2.0,600.0,11
1317459600,US,USD,2,138,ACH,412,41.0,41,1,390,9039 West Sunset Boulevard,,False,2043325.0,15.0,1.0,200.0,2
1318806900,US,USD,33,0,ACH,38,51.0,51,0,0,,,False,2069353.0,20.0,2.0,60.0,35
1315540800,US,USD,17,4,ACH,25,13.0,13,1,522,2525 West Loop South,HOTEL DEREK,False,2069455.0,315.0,2.0,105.0,23
1377817200,GB,EUR,97,1,ACH,3,182.0,732,0,159,Largo da Torre de Macau,Macau Tower,False,2069717.0,1070.0,16.0,1501.0,109
1316109600,AU,AUD,6,0,ACH,2,-1.0,1,1,0,137 Currumburra RD,Go Bowling Ashmore,False,2070695.0,9.72,2.0,110.0,40
1314666000,US,USD,1,0,ACH,0,2.0,2,0,11,196 Chasepointe Drive,Absolution Chess Club,True,2076597.0,85.0,1.0,8.0,0
1318996800,US,USD,1,3,ACH,4,38.0,38,1,536,#403,542 Brannan Street,False,2134558.0,85.0,1.0,12.0,9
1317247200,US,USD,20,5,ACH,21,18.0,18,1,244,3005 1st Avenue,,False,2135116.0,25.0,1.0,100.0,31
1326675600,US,USD,6,2,ACH,5,127.0,127,1,343,800 Convention Place,Washington State Convention Center,False,2135228.0,2462.8,4.0,120.0,8
1319497200,US,USD,1,67,CHECK,263,40.0,40,0,826,,Nifco America ,False,2152650.0,2238.57,1.0,18.0,18
1322080200,US,USD,1,19,CHECK,33,57.0,57,0,679,5412 N Clark Street #218,,False,2200482.0,2415.05,1.0,6.0,6
1320116400,US,USD,49,6,ACH,21,29.0,38,1,159,320 N. 44th St,Double Tree Guest Suites,False,2200858.0,35.82,2.0,200.0,49
1318827600,US,USD,8,5,ACH,15,17.0,17,1,229,South Street Seaport,Harbour Lights Restaurant,False,2233338.0,42.9,2.0,200.0,15
1319144400,US,USD,8,1,CHECK,366,11.0,15,1,723,211 South Fourth Street,,False,2265566.0,3.76,1.0,22.0,13
1318662000,US,USD,1,2,ACH,5,10.0,10,1,147,200 Convention St.,Hotel Indigo,True,2265968.0,190.0,2.0,30.0,1
1338015000,US,USD,1,0,CHECK,5,27.0,27,1,315,,"Washington, DC",False,2266136.0,94.01,1.0,19.0,1
1331262000,US,USD,4,8,CHECK,16,43.0,43,1,101,305 Huntington St,The Cosgrove Marcus Messer Athletic Center  (Albertus Magnus College),False,2266230.0,100.0,1.0,1000.0,5
1326434400,US,USD,2,7,CHECK,16,99.0,99,1,101,305 Huntington St,The Cosgrove Marcus Messer Athletic Center  (Albertus Magnus College),False,2266256.0,13.23,2.0,2000.0,23
1320955200,US,USD,12,152,ACH,406,36.0,36,1,749,7540 Penn Avenue South,,False,2266346.0,15.0,1.0,20.0,20
1322627400,CA,CAD,20,10,ACH,77,13.0,15,0,359,,,False,2298628.0,81.63,3.0,120.0,17
1319774400,US,USD,37,1,CHECK,2,14.0,15,1,0,2080 Van Ness Avenue,,False,2298846.0,212.76,5.0,967.0,107
1323061200,CA,CAD,127,0,ACH,2,30.0,53,1,0,19 York Downs Drive,Home of Sarena Koschitzky,False,2298864.0,3365.160000000001,19.0,4648.0,178
1319742000,US,USD,8,0,ACH,1,15.0,15,1,324,35 Prioleau St.,Harbour Club,False,2298988.0,10.0,2.0,60.0,10
1320201000,GB,GBP,5,0,ACH,35,13.0,13,1,73,51 Thistle Street,,False,2331580.0,5.0,1.0,30.0,16
1360285200,US,USD,66,2,CHECK,3,66.0,66,1,722,4850 West Powell Road,The Columbus Zoo and Aquarium,False,2364192.0,32.08,2.0,110000.0,141
1323297000,AU,AUD,11,1,ACH,7,40.0,40,1,215, 6 Macquarie St,,False,2397214.0,182.0,2.0,14.0,12
1322550000,US,USD,7,4,ACH,12,23.0,23,1,61,,Pepsi Center,False,2429434.0,20.0,1.0,45.0,18
1323921600,AU,AUD,49,0,ACH,1,41.0,41,1,366,1606 Pittwater Road,The Inch Cafe & Bar,False,2429632.0,22.25,1.0,150.0,90
1321511400,US,USD,15,52,CHECK,232,12.0,13,0,1144,24700 McBean Parkway,CalArts Modular Theatre (MOD),False,2429702.0,9.42,3.0,98.0,98
1321576200,US,USD,38,54,CHECK,232,13.0,14,1,1144,24700 McBean Parkway,CalArts Modular Theatre (MOD),False,2429714.0,9.42,3.0,98.0,98
1321813800,US,USD,9,2,ACH,20,17.0,17,1,367,2038 Old Country Rd,Hilton Garden Inn,False,2429852.0,299.42,4.0,85.0,14
1322872200,US,USD,22,32,ACH,628,24.0,24,1,101,No.1 The Plaza ,Sonoma Plaza,False,2458376.0,99.0,1.0,26.0,139
1325844000,US,USD,2,0,CHECK,1,57.0,57,1,0,1451 Prospect Ave,,False,2462216.0,152.95,3.0,400.0,3
1323432000,US,USD,37,8,ACH,33,22.0,22,1,195,1408 webster st,New Karibbean City,False,2495024.0,20.0,1.0,299.0,60
1336176000,US,USD,8,540,CHECK,2048,160.0,161,1,360,6075 State Route 414,Penguin Bay Winery,False,2528244.0,45.27,2.0,148.0,22
1322809200,US,GBP,2,0,ACH,1,0.0,0,0,0,,,True,2556956.0,,1.0,40.0,0
1323993600,GB,GBP,31,0,ACH,14,12.0,12,1,189,Manchester Metroplitan University  Chester Street,Gohn Dalton Building  Lecture room T. 03  ,False,2561174.0,64.5,2.0,85.0,61
1326931200,US,USD,1,7,ACH,14,3.0,3,1,831,1500 Broadway ,Entrepreneur's Roundtable Accelerator,False,2593270.0,286.15,1.0,20.0,1
1324782000,GB,GBP,13,0,ACH,0,5.0,5,1,0,292-294 Kennington Road ,292-294 Kennington Road ,True,2639617.0,180.0,2.0,30.0,0
1328774100,US,USD,44,0,ACH,4,1.0,1,1,518,5230 Westview Drive,Frederick Residence Inn by Marriott,False,2658923.0,35.0,1.0,85.0,44
1328835600,AU,AUD,31,2,ACH,6,44.0,44,1,267,10-14 Kensington Street,Queen Street Studios,False,2659525.0,25.0,1.0,200.0,56
1325077200,US,USD,1,0,ACH,0,1.0,1,1,0,3987 Soco Rd,Maggie Valley,True,2667979.0,158.67,2.0,750.0,0
1325750100,US,USD,5,0,ACH,9,1.0,1,0,3,,,True,2693079.0,100.0,1.0,1000.0,5
1328757000,GB,GBP,26,8,ACH,24,25.0,25,0,199,,,False,2724349.0,166.6,4.0,70.0,36
1327878000,US,USD,3,0,ACH,2,9.0,9,1,29,1117 S. Rangeline Rd.,EventzPlus ,False,2724583.0,13.18,1.0,1.0,3
1377208800,CA,CAD,5,64,ACH,81,127.0,494,0,518,,Vallée Bras-du-Nord,False,2724605.0,311.35,12.0,2360.0,4
1326697200,GB,GBP,17,2,ACH,9,4.0,4,1,148,137 Hale Lane,Editorial Design Organisation,False,2724769.0,50.0,2.0,400.0,17
1327006800,US,USD,1,0,ACH,9,7.0,7,1,0,2228 E. 4th St.,,False,2731271.0,47.0,1.0,25.0,1
1349218800,GB,GBP,36,1,ACH,2,207.0,209,1,56,Grange Road,Robinson College,False,2733447.0,2699.1,8.0,375.0,60
1358380800,GB,GBP,1,1,ACH,10,7.0,7,1,421,Center Point,CBI,False,2757113.0,1.0,1.0,5.0,1
1330887600,GB,GBP,23,0,ACH,1,47.0,47,1,0,New Broad Street House,IOD CIty,False,2757143.0,20.03,1.0,50.0,28
1330675200,US,USD,12,0,ACH,1,39.0,44,1,274,315 N. 5th Ave,Darby's Pub and Grill,False,2757717.0,10.0,2.0,300.0,21
1330819200,GB,GBP,10,1,ACH,11,29.0,29,1,154,50-52 Camden Sq,,False,2789949.0,18.0,2.0,160.0,21
1332259200,US,USD,95,4,ACH,15,35.0,36,0,279,3301 Pinnacle Hills Pkwy,,False,2790219.0,175.67000000000004,2.0,400.0,292
1329278400,US,USD,7,51,CHECK,103,10.0,22,1,842,200 State Street,Allsteel Showroom,False,2790283.0,17.91,6.0,240.0,38
1344034800,CA,CAD,64,3,ACH,11,188.0,192,1,257,6750 Mississauga Road,Delta Meadowvale Resort and Conference Centre,False,2790401.0,8920.1,15.0,121.0,129
1330045200,IE,EUR,3,0,ACH,2,24.0,25,1,0,Central Park,Bewleys Hotel,False,2822825.0,75.0,1.0,20.0,4
1338768000,GB,GBP,2,9,ACH,69,126.0,126,0,33,,,False,2823117.0,445.6,3.0,45.0,6
1330412400,DE,EUR,5,0,ACH,17,26.0,29,1,28,Pastor-Barnstein-Platz 1,Petrikirche,False,2823167.0,22.0,4.0,30.0,12
1340049600,GB,GBP,23,0,ACH,1,135.0,135,0,207,,,False,2856027.0,102.1,2.0,400.0,16
1330486200,GB,GBP,25,2,ACH,48,20.0,20,1,33,"15-23, Endsleigh Street",,False,2888457.0,92.7,2.0,220.0,23
1330045200,US,USD,41,0,CHECK,1,15.0,15,1,0,"1125 18th Street, Ste 217",University of Colorado at Boulder,False,2888907.0,,1.0,45.0,41
1333688400,US,USD,16,0,ACH,0,52.0,52,1,0,300 President Clinton Ave,The Rev Room,False,2921113.0,25.0,2.0,1000.0,36
1331254800,US,USD,15,0,CHECK,1,24.0,24,1,0,2631 Northeast McDonald Lane,Valley Baptist Church,False,2921189.0,21.64,2.0,600.0,19
1333314000,US,USD,7,0,CHECK,1,48.0,48,0,0,2 Poydras Street,Hilton New Orleans Riverside,False,2921299.0,160.0,2.0,400.0,13
1332889200,US,USD,6,43,ACH,88,37.0,37,1,912,2900 West Plano Parkway,ng Connect Gravity Center (above the AT&T Foundry),False,2953719.0,15.0,1.0,30.0,6
1344362400,US,USD,19,0,ACH,1,166.0,167,1,0,601 Laurel Oak Rd. ,Voorhees Skatezone,False,2954087.0,100.12,1.0,50.0,19
1330660800,US,USD,16,0,CHECK,2,8.0,11,1,0,1228 23rd Street,Center of Praise-The Cathedral,False,2954169.0,25.0,1.0,35.0,19
1338595200,US,USD,5,0,CHECK,22,75.0,75,1,0,261 Ashland Ave,,False,2986521.0,249.43,1.0,20.0,4
1334287800,US,USD,29,1,ACH,5,47.0,47,0,354,,,False,2986593.0,17.0,2.0,2000.0,43
1333141200,US,USD,71,6,ACH,22,31.0,34,1,482,1000 East Pike Street,Poquitos,False,2986923.0,17.91,1.0,131.0,131
1337313600,US,USD,7,3,CHECK,10,66.0,67,1,365,700 Central Avenue,Churchill Downs,False,2987241.0,450.0,2.0,200.0,12
1356053400,GB,GBP,2,4,ACH,12,67.0,67,1,405,Coxwell Rd,,False,3019501.0,45.0,1.0,4.0,2
1335996000,US,USD,12,0,CHECK,1,48.0,59,1,914,1303 17th Street W,Manatee County Extension Office,False,3031881.0,27.36,1.0,30.0,21
1330977600,US,USD,2,0,ACH,0,2.0,2,1,0,,Orlando,True,3033499.0,1600.0,2.0,500.0,4
1334088000,US,USD,7,3,CHECK,11,36.0,36,1,351,7051 E. 5th Avenue,,False,3052091.0,46.26,1.0,35.0,7
1331517600,BE,EUR,39,4,ACH,11,4.0,4,0,13,,The Netherlands,False,3052097.0,79.4,2.0,97.0,60
1332961200,GB,GBP,178,0,ACH,3,22.0,22,1,0,,,False,3052605.0,15.0,1.0,55.0,310
1339653600,CA,CAD,37,42,ACH,76,95.0,95,1,336,Halifax,The Company House,False,3085573.0,20.0,1.0,85.0,75
1336946400,US,USD,1,0,ACH,12,58.0,58,1,0,5500 N River Road ,Embassy Suites Chicago - O'Hare/Rosemont,False,3117533.0,955.2,1.0,11.0,1
1334703600,US,USD,47,0,ACH,4,29.0,29,0,389,450 Golden Gate Ave ,Phillip Burton Federal Buidling,False,3117667.0,187.02,2.0,58.0,58
1337212800,US,CAD,2,1,ACH,2,62.0,62,0,662,1 Research Rd,Smart Park Event Center - 2nd floor,False,3117677.0,1427.6,3.0,43.0,5
1333313100,US,USD,55,0,ACH,4,8.0,18,1,0,1500 Broadway,Greater Tacoma Convention & Trade Center,False,3117699.0,2335.0,21.0,63000.0,132
1335322800,US,USD,17,14,ACH,20,41.0,41,1,925,125 2nd St NW ,Hotel Andaluz,False,3118375.0,20.27,2.0,180.0,61
1332312900,US,USD,5,16,ACH,29,0.0,0,0,315,,,True,3151363.0,140.76,1.0,1000.0,5
1344581700,US,USD,60,1,ACH,2,141.0,141,1,0,,The Shelter house at Olander Park,False,3162975.0,35.0,1.0,500.0,99
1333101600,US,USD,3,1,ACH,2,4.0,4,1,379,4238 Wilson Boulevard,Pickup at Bailey's,False,3179345.0,42.0,1.0,3.0,3
1342828800,US,USD,102,0,ACH,3,113.0,116,1,0,150 W San Carlos St,San Jose Convention Center,False,3183075.0,70.0,3.0,30000.0,173
1347407100,US,USD,133,1,CHECK,4,127.0,146,0,385,Conference and Event Center (Building 2),,False,3183147.0,216.52,2.0,650.0,223
1334826000,CA,CAD,1,0,ACH,4,21.0,21,1,3,255 Ouellette Ave,,False,3183371.0,10.0,1.0,200.0,2
1332831300,US,USD,13,17,ACH,29,0.0,0,0,321,,,True,3187353.0,140.76,1.0,1000.0,13
1335384000,GB,GBP,22,1,ACH,6,17.0,17,1,593,100 Vauxhall Walk,The Spring in Vauxhall,False,3281495.0,20.0,1.0,30.0,22
1337572800,US,USD,8,52,ACH,142,42.0,42,1,293,520 8th ave ,,False,3282085.0,69.0,1.0,10.0,8
1353715200,US,USD,17,0,CHECK,10,40.0,40,1,173,1305 N Holopono St,Maui Economic Development Board's Malcolm Center,False,3380005.0,38.01000000000001,4.0,62.0,19
1338678000,,USD,1,10,CHECK,42,0.0,0,1,1813,7040 High Grove Blvd,Burr Ridge Conference Center,False,3380067.0,5250.0,3.0,155.0,1
1352939400,US,USD,11,9,ACH,71,184.0,204,1,0,1866 N Cecil Rd,Real Life Ministries,False,3380097.0,212.76,1.0,50.0,36
1338260400,US,USD,3,65,CHECK,147,29.0,29,1,831,703 N Main St,,False,3413293.0,86.8,3.0,12.0,4
1337382000,US,USD,2,1,CHECK,3,15.0,15,0,361,,Temecula Valley Wine Country,False,3445389.0,98.0,1.0,60.0,2
1338955200,US,USD,15,10,CHECK,43,32.0,32,1,317,2255 Kalakaua Avenue,Sheraton Waikiki Hotel,False,3445835.0,1959.36,12.0,395.0,21
1343516400,US,USD,15,6,ACH,14,84.0,86,1,16,559 Pacific St,MMA Pacific Street,False,3445865.0,300.0,2.0,36.0,23
1336330800,US,USD,1,0,ACH,0,1.0,1,1,0,1000 Champions Drive ,LPGA International Golf Club,True,3452497.0,605.0,4.0,516.0,4
1338634800,US,USD,2,4,ACH,6,26.0,26,1,883,2700 NW 167 ST,PALM GARDENS,True,3464783.0,10.0,2.0,305.0,0
1342566000,DE,EUR,3,4,ACH,15,70.0,70,0,119,"155, rue de la Loi",,False,3478189.0,370.0,1.0,14.0,3
1348452000,US,USD,15,0,CHECK,2,50.0,60,1,154,1308 W. Dayton St.,Union South,False,3478293.0,,1.0,500000.0,15
1338634800,US,USD,8,58,ACH,128,24.0,24,1,531,777 Harrah's Boulevard ,Harrahs Pool ,False,3478581.0,155.0,4.0,750.0,14
1336543200,US,USD,2,29,ACH,29,0.0,0,0,364,,,True,3478607.0,475.05,1.0,1000.0,1
1336629600,US,USD,1,29,ACH,29,0.0,0,0,365,,,True,3485147.0,475.05,1.0,1000.0,1
1338375600,US,USD,103,0,ACH,1,16.0,16,0,0, 46th st. btwn 11th & 12th ave.,Pachita(VIP of Pacha),False,3511119.0,10.0,1.0,500.0,159
1337803200,AU,AUD,13,5,ACH,10,9.0,9,1,175,Collett Pl,Pearce Community Centre,False,3511309.0,30.0,1.0,30.0,14
1340317800,US,USD,2,15,ACH,234,33.0,33,0,194,3222 East Murdock Street,,False,3543985.0,74.61,1.0,12.0,2
1339387200,US,USD,3,0,ACH,1,18.0,18,1,0,3406 E Union St,Glassybaby Madrona,False,3576673.0,100.0,3.0,130.0,3
1356483600,GB,GBP,9,27,ACH,73,27.0,28,1,170,Bond House,Zeitgeist Arts Projects ,False,3609784.0,26.25,3.0,3.0,9
1347840000,GB,GBP,11,0,ACH,6,104.0,105,1,47,200-202 Hercules Road,Direct Photographic Studio,False,3632652.0,79.25,1.0,15.0,12
1340677800,CA,CAD,40,0,ACH,6,21.0,21,1,391,150 Bloor Street West,Edelman,False,3642126.0,5.0,1.0,50.0,48
1342522800,US,USD,1,1244,ACH,1972,36.0,36,1,923,4321 West Flamingo Road,ghostbar,False,3674572.0,124.33,3.0,500.0,1
1354863600,GB,GBP,123,0,ACH,18,159.0,179,1,0,Stratton Street,The May Fair Hotel,False,3674766.0,149.1,2.0,402.0,200
1341374400,US,USD,9,0,ACH,3,18.0,22,1,1,112 Lincoln Ave,The Clock Bar,False,3675028.0,25.0,1.0,65.0,13
1345854600,AU,AUD,1,1,ACH,2,75.0,75,1,850,Parramatta Park,Lachlans Old Goverment House,False,3675356.0,40.0,1.0,100.0,1
1341489600,GB,GBP,3,0,ACH,0,19.0,19,1,2,871 Old Kent Rd, Club Afrikiko,True,3707436.0,25.0,2.0,400.0,14
1340348100,US,USD,9,141,ACH,1407,6.0,6,1,454,,,False,3708116.0,53.0,28.0,1682.0,86
1363428000,US,USD,2,1,ACH,2,25.0,25,0,248,,@Club Skye,False,3740558.0,130.0,3.0,220.0,4
1345608000,US,USD,5,329,ACH,487,62.0,63,1,864,85 MacDougal Street,,False,3740754.0,182.5,2.0,24.0,12
1347940800,US,USD,1,4,ACH,5,84.0,84,0,196,,,False,3773226.0,20.0,1.0,40.0,1
1348369200,US,USD,28,2,ACH,26,88.0,88,1,869,2325 Longest Dr,"Prairie Landing Golf Club  <a href=""http://www.prairielanding.com"">www.prairielanding.com</a>",False,3773462.0,415.55,6.0,432.0,59
1346922000,US,USD,493,190,ACH,200,72.0,72,1,546,444 Jessie St. ,Mezzanine,False,3773650.0,32.0,2.0,970.0,850
1341723600,GB,GBP,12,0,ACH,10,-3.0,2,1,0,London Rd,Ashford NHS Walk In Centre,True,3830024.0,55.0,2.0,150.0,0
1342220400,US,USD,1,0,ACH,0,6.0,6,1,0,10989 Frankstown Ave,"Property Placement, LLC.",True,3833292.0,994.0,3.0,30.0,0
1342827000,US,USD,2,3,ACH,55,13.0,13,1,48,15000 Minnetonka Boulevard,The Marsh,False,3838446.0,70.0,2.0,40.0,2
1346992200,GB,GBP,10,0,ACH,1,61.0,61,1,0,Abbey Foregate, Shrewsbury Abbey,False,3838646.0,8.75,1.0,400.0,15
1345492800,US,USD,19,1,ACH,13,44.0,44,1,0,3060 Pearl Rd,Bunker Hill Golf Course,False,3839048.0,10.0,1.0,100.0,22
1343601000,US,USD,3,14,CHECK,48,22.0,22,1,714,8005 Harford Road,EBL Engineers,False,3839102.0,17.91,2.0,30.0,17
1343275200,US,USD,2,0,ACH,1,12.0,12,1,1,500 E Ogden Ave,McGrath Lexus of Westmont,False,3871408.0,20.0,2.0,250.0,8
1345518000,US,USD,6,14,ACH,389,38.0,38,1,22,412 N Main St,Merlot and a Masterpiece,False,3871860.0,35.08,1.0,24.0,8
1346727600,US,USD,1,24,ACH,389,52.0,52,1,22,412 N Main St,Merlot and a Masterpiece,False,3871878.0,35.08,1.0,24.0,2
1348786800,US,USD,49,1,ACH,3,76.0,76,1,184,509 Atlantic Ave,Roulette,False,3871892.0,130.0,2.0,100.0,68
1347606000,,AUD,8,4,ACH,6,41.0,41,1,444,,Various,False,3904188.0,70.0,2.0,200.0,9
1347602400,GB,GBP,28,0,ACH,1,52.0,57,1,1,,St Pancras Renaissance London Hotel,False,3904540.0,60.0,1.0,140.0,48
1367812800,CA,CAD,7,0,ACH,1,79.0,79,0,204,,,False,3954848.0,110.0,1.0,60.0,7
1350329400,GB,GBP,1,2,ACH,4,70.0,77,0,189,16-18 Burton Rd,Girlguiding Nottinghamshire Headquarters,False,3969586.0,330.0,6.0,72.0,1
1344661200,AU,AUD,1,4,ACH,9,7.0,7,0,12,,,False,4002332.0,191.71,1.0,1.0,1
1346616000,US,USD,25,58,ACH,88,30.0,30,1,1078,1601 S Mopac Expy,Weaver Tidwell Office,False,4002484.0,15.0,1.0,50.0,23
1349240400,US,USD,13,18,ACH,70,43.0,60,1,3,7617 U.S. 41,Bell School Outdoor Theater,False,4003074.0,27.0,2.0,600.0,43
1355346000,US,USD,25,37,ACH,202,129.0,129,1,3,29 William Pope Dr,Hampton Inn & Suites Sun City,False,4014926.0,150.11,3.0,108.0,30
1346991300,CA,CAD,4,3,ACH,34,25.0,30,1,610,Party Room at Condo,,False,4035064.0,10.0,2.0,150.0,51
1355979600,AU,AUD,167,0,ACH,4,119.0,127,1,148,445 Swanston St,Building 80 (Swanston Academic Building) ,False,4068344.0,4743.08,15.0,1075.0,396
1354122000,CA,CAD,29,0,ACH,1,66.0,99,1,155,591 Wellington Rd,Best Western Lamplighter Inn,False,4133386.0,424.31,2.0,210.0,57
1350633600,US,USD,1777,56,ACH,108,32.0,39,1,1060,4101 Reservoir Rd NW,The Embassy of France,False,4133412.0,165.0,16.0,4700.0,2890
1349478000,US,USD,0,0,,0,,40,1,0,,,True,,,,0.0,0
1349236800,AU,AUD,106,1,ACH,3,37.0,37,0,553,,,False,4173732.0,15.0,1.0,138.0,138
1348200000,US,USD,2,4,ACH,14,17.0,17,1,85,40 Pier,Commodore Fume Blanc,False,4227972.0,35.0,1.0,4.0,3
1351121400,AU,AUD,4,15,ACH,37,51.0,51,1,378,Welchman Street,NALAG Centre for Loss & Grief,False,4232006.0,411.62,2.0,20.0,4
1352505600,GB,GBP,27,0,ACH,1,58.0,59,1,425,,Clackmannanshire,False,4232332.0,25.350000000000005,14.0,325.0,112
1353299400,GB,GBP,7,2,ACH,40,70.0,70,1,299,61 Southwark Street ,,False,4264956.0,47.5,4.0,65.0,8
1353817800,US,USD,3,10,CHECK,11,76.0,76,1,1239,44 South Main St. ,Capitol Center for the Arts,False,4265156.0,25.0,4.0,330.0,68
1351569600,US,USD,106,14,CHECK,24,23.0,47,1,737,305 Lytton Ave,Dorsey & Whitney LLP,False,4297258.0,130.0,5.0,145.0,120
1365746400,US,USD,4,0,CHECK,1,159.0,159,1,52,300 Lakeside Drive,Kaiser Rooftop Garden,False,4297702.0,36350.0,8.0,220.0,5
1349809200,US,USD,5,1,ACH,2,22.0,22,1,1253,1375 Broadway,2 In-person LIVE sessions remain & 4 Web/Telecasts,False,4330180.0,25.0,1.0,12.0,5
1352188500,US,USD,9,1,CHECK,13,49.0,49,1,275,4266 W. Vine Street,Shingle Creek at Steffee Landing,False,4330798.0,17.91,1.0,15.0,10
1353461400,GB,GBP,9,0,ACH,2,51.0,51,1,516,Barton,The Cock O Barton,False,4428760.0,118.0,2.0,80.0,9
1352145600,US,USD,1,25,CHECK,49,3.0,3,0,267,"2510 S Old Highway 94, Suite 200",,False,4461062.0,1736.05,1.0,12.0,1
1368774000,US,USD,8,0,ACH,1,218.0,218,1,7,113 Baxter St,Most Precious Blood Church Hall,False,4461220.0,40.0,2.0,150.0,6
1354921200,US,USD,30,16,CHECK,26,60.0,62,1,549,610 King of Prussia Rd,Cabrini College Mansion,False,4479130.0,8.0,3.0,146.0,141
1352516400,US,USD,78,0,ACH,1,33.0,34,1,0,1600 Fedex Way,FedEx Field,False,4484526.0,1237.75,24.0,19050.0,201
1359010800,AU,AUD,5,1,ACH,4,10.0,10,1,94,19-23 First Ave,The Lounge,False,4526728.0,17.81,2.0,120.0,23
1352413800,,USD,6,0,ACH,1,23.0,24,1,16,701 Brazos St,Capital Factory,False,4559454.0,224.0,2.0,40.0,13
